NAME	TITLE	SCORE	
SYT5		0.5822414	
TMEM126B		0.58220345	
C3H4orf48		0.5821442	
SEC61G		0.5817456	
LOC119876447		0.5814151	
SYT4		0.5813507	
LOC119873280		0.58127964	
LOC119872326		0.58127826	
LOC100856361		0.58104646	
AP5B1		0.5808858	
LOC106557831		0.5807947	
MIEF2		0.5807846	
LOC102151617		0.5806104	
BCL2L1		0.58045065	
LOC119868082		0.58009624	
LOC106559752		0.5800708	
CRHBP		0.5798908	
CMSS1		0.5793768	
TBC1D10A		0.57936084	
MTMR7		0.57930547	
EFNA4		0.5792623	
GORASP1		0.5792573	
CCNY		0.57887506	
TMEM18		0.57859683	
LOC106557555		0.5783836	
LRP11		0.5780942	
RRP9		0.5780618	
IMMP2L		0.57802576	
ATP6V1D		0.5780184	
LOC119880346		0.5780168	
LOC106558544		0.5778936	
LOC102153505		0.57783306	
S100A9		0.5777641	
MAPK14		0.5776749	
CRACR2B		0.5776103	
CYB561D1		0.5775378	
CDIPT		0.5774509	
ZFP41		0.5774483	
CNNM1		0.57729626	
FGR		0.57711303	
TMEM63C		0.5767917	
SYNM		0.57663274	
BMP1		0.576492	
CHCHD1		0.57638717	
ZBTB45		0.57634556	
PRKCE		0.5763052	
LOC487387		0.5762848	
LOC119872707		0.5761015	
TARS2		0.57606345	
NUDT22		0.57551783	
LOC111091026		0.57551026	
PI4K2A		0.574973	
PEMT		0.5748888	
GAB2		0.5747357	
LYPLA1		0.57432175	
CDKN2C		0.57417226	
TM2D3		0.5739485	
PPP3CA		0.57386935	
LOC102154972		0.5737828	
FRMPD4		0.57363784	
LOC102152393		0.5735337	
CTSF		0.5734533	
RNLS		0.57324165	
NRP1		0.57276404	
LOC119869586		0.57251877	
RAD23B		0.5724672	
EMID1		0.57232404	
LOC111097273		0.57220924	
LOC102156380		0.5713912	
LOC111097330		0.57073617	
PRR14		0.5706964	
LOC608750		0.57062817	
ZNF408		0.5705364	
LOC484021		0.5699855	
ITM2C		0.56986916	
OGFOD3		0.56983656	
ALG5		0.56963325	
FBXO6		0.5694684	
PCID2		0.56929564	
ANGPTL6		0.569008	
STXBP6		0.56883204	
GHDC		0.56875294	
OPN3		0.5686564	
DLGAP2		0.56833106	
LOC479911		0.5679882	
FLAD1		0.56796217	
SLC25A16		0.5678913	
TLE2		0.5678903	
BTBD3		0.56780577	
TSC22D1		0.5677827	
CHKB		0.5676992	
LOC102154477		0.56752974	
SPSB3		0.5674258	
PDE8B		0.5673964	
LOC111093133		0.5672046	
SLC52A2		0.5671444	
LOC485740		0.56692797	
SYNPO		0.5666019	
DOHH		0.5665941	
LOC102152614		0.566554	
CITED2		0.56655294	
LOC119870456		0.5663125	
LOC111098610		0.5663095	
LOC106559439		0.56589705	
LOC607265		0.5658532	
S100A6		0.56560475	
RFC4		0.56552607	
VIPR1		0.565465	
LOC100684522		0.56532407	
B3GAT1		0.56526744	
SERTAD3		0.56518656	
YY1		0.56505144	
IVD		0.5648734	
XRCC1		0.5647998	
SLC26A10		0.56459975	
MCF2L2		0.56442994	
LOC608641		0.5643452	
SLC8A2		0.5643301	
SHB		0.56421906	
FURIN		0.56413966	
SLC37A2		0.56410265	
TMED11		0.56398976	
DDX54		0.5638865	
ASIC2		0.56385195	
COL13A1		0.5630836	
LOC100684002		0.56305444	
SNX4		0.5625513	
RRNAD1		0.5624856	
C1H19orf33		0.5624018	
IFT22		0.56225735	
LOC111090039		0.5619253	
KCNK15		0.5618457	
PDIA3		0.5617394	
SSR3		0.5616324	
SPATA24		0.56163025	
PLEKHN1		0.5613452	
SMTNL2		0.56126416	
LOC607189		0.5609015	
MMP15		0.56068796	
TRA2B		0.56065565	
OXA1L		0.56048256	
LOC102154674		0.5601684	
LOC106559011		0.5600825	
VAMP5		0.5599509	
DMAC1		0.5598317	
IL1RL2		0.55970347	
IGFBPL1		0.559656	
PMPCA		0.5595534	
H2AZ2		0.5594735	
CHAC1		0.55931675	
RANGRF		0.5592992	
ARG1		0.5591677	
LOC100687509		0.5588608	
PCGF1		0.5585191	
KCNK1		0.55825984	
TMEM25		0.5580591	
DUSP22		0.55775553	
KCNIP4		0.557732	
AGMAT		0.5574814	
TBX1		0.55725735	
LOC119881478		0.5570605	
C2CD2		0.556913	
UBE2E1		0.5567702	
BHLHA15		0.55673385	
PAGR1		0.55646825	
PITPNA		0.5563402	
APEH		0.5558681	
ESAM		0.5557256	
SMIM43		0.5555115	
C17H1orf54		0.55528635	
STARD4		0.55519086	
LOC100685504		0.55497915	
PLK3		0.55458474	
LOC102157225		0.5542523	
LOC119872727		0.554229	
PRDX1		0.55422777	
LOC100687635		0.55410093	
HSPA4		0.55390346	
ARMC6		0.5536668	
SMOC2		0.5536016	
MTARC1		0.5535475	
BNIP3		0.5533497	
ENTPD3		0.5532795	
TBC1D25		0.5530724	
LOC479004		0.552609	
LOC106558250		0.5525509	
RFXANK		0.5523431	
LOC119873901		0.5522057	
CRELD2		0.55190265	
FRS3		0.5518501	
SMIM32		0.5513253	
MYBL2		0.5513197	
CCNG2		0.5511776	
ANO9		0.550865	
INHBE		0.5506684	
GALNS		0.5505796	
LOC102156157		0.55042726	
BMX		0.55006045	
PSMG2		0.54998946	
GMIP		0.5498356	
DYNLT1		0.54969925	
NPAS1		0.5495921	
MED19		0.54956317	
TRAPPC14		0.5493224	
YIPF2		0.5492979	
LOC100855779		0.5489439	
WDR6		0.5487697	
PSAP		0.5487306	
PRMT2		0.548698	
LOC608695		0.54864275	
COMMD8		0.5480128	
NYAP2		0.5479795	
TUBB3		0.5478153	
NR1H3		0.5476847	
LOC106558747		0.547667	
CCDC181		0.547571	
LOC102155663		0.5475461	
LOC102154730		0.5475088	
NEIL1		0.5474539	
LOXL4		0.5472974	
UBC		0.5472517	
LOC102153707		0.5471849	
ATP8		0.54705936	
ATP6V1B2		0.54693854	
LOC608770		0.54676896	
TTC33		0.5464622	
ANO7		0.5463374	
LOC102157175		0.5462979	
OSBPL1A		0.5462601	
LOC111090457		0.546249	
PPT2		0.5460695	
GALE		0.54606146	
LOC100686595		0.5460276	
MAPK1		0.54592484	
SOBP		0.5455309	
BRPF3		0.54547536	
LOC111096976		0.54538417	
BHLHE22		0.5453315	
RPS23		0.54532224	
LOC100855826		0.5453061	
MRPL33		0.54516816	
RRP8		0.5448698	
KHDC4		0.5445971	
CC2D1A		0.54420984	
CCDC177		0.5441235	
LOC609055		0.5435081	
MACROD1		0.54327583	
SNX7		0.5432347	
LOC102153575		0.5431958	
PRPF8		0.54314476	
LOC482454		0.54276645	
ZNF296		0.54271895	
LOC608314		0.5426589	
LOC106558031		0.5423938	
KIF19		0.54224604	
PLCH1		0.5420974	
LOC106559437		0.5420198	
LOC100687561		0.54192454	
PPP1R3E		0.54138845	
TNFAIP1		0.5412483	
ELP5		0.54111123	
LOC119866556		0.54096955	
RANBP3L		0.5409341	
SSB		0.54087704	
LOC119876372		0.54065293	
RAB2A		0.54045284	
ND4		0.5404215	
LOC610188		0.5402887	
DNAH7		0.5402682	
RGS8		0.54011047	
YWHAG		0.53992546	
CSAD		0.53984004	
VAPA		0.53972423	
LOC119870198		0.5397049	
SIRT6		0.5395765	
ASPG		0.53948784	
AK6		0.5390824	
PAIP1		0.538885	
LRRC24		0.53875303	
LOC102154717		0.5387174	
GINS4		0.5385967	
LRFN2		0.53820974	
MYORG		0.53815174	
LOC119881680		0.53810763	
KCNK12		0.5380328	
PDE9A		0.5379257	
RAB14		0.5376445	
LOC100688388		0.5376342	
MPP1		0.5375929	
MPC2		0.53748584	
GMPR2		0.5373311	
BNIPL		0.5372479	
PDCD11		0.5371818	
CNTN4		0.53677565	
COLCA2		0.5367125	
ASB1		0.5367001	
ACTR10		0.536617	
TRIM7		0.5365595	
LOC479385		0.5361834	
LOC119872569		0.5360092	
LOC119876189		0.53599507	
UTP14A		0.5359712	
LOC100856246		0.5359078	
ZDHHC5		0.5358006	
MAPKAPK5		0.5356336	
TRUB1		0.5355666	
CYREN		0.53550476	
WBP2		0.53550375	
SKIV2L		0.5353849	
SHANK2		0.5351549	
PIAS3		0.53498787	
SLC35D3		0.5348684	
ISM2		0.53475225	
LOC491550		0.53470767	
REPIN1		0.5345461	
MRPL30		0.5344989	
SRRM3		0.5342058	
LOC119876706		0.5341957	
EHD1		0.53259677	
NTNG2		0.53251874	
UBE2L3		0.53251696	
GSTP1		0.5323072	
JUN		0.53222585	
ERH		0.53215694	
B9D1		0.53213894	
LOC484314		0.5320892	
SCYL1		0.5319893	
LOC119864174		0.53195226	
SNAP91		0.53170854	
LOC102154763		0.5316495	
ARMT1		0.531454	
DPP6		0.5312507	
LOC100688788		0.5311458	
MTPN		0.5305872	
LOC102152764		0.53054595	
INPP5F		0.5304992	
MSANTD4		0.5303455	
MIR8886.1		0.53028995	
SUPT6H		0.53020525	
HSPD1		0.53010684	
UBE2V1		0.5300482	
SCAND1		0.52999467	
LOC119868428		0.52997965	
DAGLA		0.529251	
LOC102152202		0.5291797	
ARL17A		0.52908736	
LOC100686968		0.5290442	
EXOSC3		0.5285449	
CBARP		0.5283988	
FEZ1		0.52838916	
RHOBTB2		0.5283362	
RPUSD1		0.5279455	
STAC2		0.52792245	
LOC111092226		0.527899	
LOC119875697		0.5275016	
LOC111094266		0.5272738	
LOC119871293		0.52719647	
PFKL		0.52705103	
LOC106558198		0.52695787	
SPOCD1		0.5268648	
CCDC85A		0.5266327	
AKR7A2		0.52656764	
S100A14		0.5262313	
LOC106558908		0.5262246	
MIB2		0.5261628	
LOC102157377		0.5261024	
LOC106558419		0.52596015	
LOC102156002		0.52592254	
MAP3K13		0.52576894	
MARS1		0.52569056	
ILDR2		0.52544516	
NTPCR		0.5254197	
LOC106558942		0.5253609	
UBL5		0.5253284	
SOX18		0.5253212	
ADGRB3		0.52522796	
LOC119873601		0.5248397	
TMEM108		0.5248233	
NUTF2		0.5242399	
FEZF2		0.5241112	
LOC100687614		0.5237307	
MED28		0.523444	
SELENOS		0.5234414	
KREMEN2		0.5233259	
LOC100684697		0.52309614	
LOC487701		0.52264065	
ATG5		0.5225612	
LOC100855447		0.52236336	
GON7		0.522352	
LOC476372		0.5220098	
LRRK2		0.52187645	
LOC119874406		0.52178943	
LOC102152037		0.5216718	
ACAA1		0.5215595	
DERA		0.5214466	
PRSS27		0.52140975	
LOC119871893		0.52135175	
LOC100687740		0.52115846	
LOC607480		0.5211019	
CNIH3		0.52086896	
LOC480510		0.52080077	
ERLEC1		0.52079016	
LOC492055		0.51991296	
PJA2		0.5199107	
ZFAT		0.5198794	
LOC100682962		0.5197747	
PEA15		0.5197423	
MRPL41		0.519652	
GRHPR		0.5196455	
WDR18		0.51963854	
ATP6V0C		0.5194404	
SLC7A4		0.5191248	
LOC609869		0.51905805	
CBX8		0.51877904	
P2RX4		0.51870227	
LOC477992		0.51866394	
PAAF1		0.5184855	
CCL14		0.5184541	
AIFM3		0.51830333	
FBH1		0.51805913	
FCF1		0.51787794	
CPSF1		0.5174438	
ZNF692		0.5174304	
SLCO4A1		0.5173994	
GJD2		0.51694953	
INPP5K		0.51694274	
F8A1		0.51694125	
AFG1L		0.5165523	
SHQ1		0.5165077	
MRPS10		0.51637584	
MAS1		0.5163126	
KCTD4		0.5161631	
RNF180		0.51600975	
UBR7		0.51598376	
LOC119871445		0.5150509	
BIN1		0.5147125	
TOMM70		0.5146914	
MIR8856		0.5146395	
RTN3		0.51442814	
LOC100684877		0.5144204	
VASN		0.5142236	
NDUFAF8		0.5141572	
DAPK1		0.5140846	
LOC102154888		0.5140468	
SSBP1		0.5136324	
PAK4		0.51315504	
LOC102152884		0.5130873	
VPS33B		0.51300323	
TBC1D7		0.5128734	
PROKR2		0.5124563	
PIP5KL1		0.5122293	
RSPH14		0.51206654	
STAT6		0.511847	
KRT28		0.5117911	
LOC102155509		0.5115675	
TNNI3		0.5112992	
LOC119867106		0.5110104	
LOC100686455		0.5105881	
PDLIM2		0.51034516	
SLC26A4		0.51034456	
PDIA4		0.51030713	
DACT3		0.510177	
CEP104		0.51006854	
LOC484507		0.50957745	
FDXR		0.50943226	
YPEL5		0.50933444	
SCN2A		0.5092226	
SUN1		0.5090997	
AREG		0.5089314	
PIM3		0.50881135	
LOC100682706		0.50831676	
UPF1		0.50829774	
FAM102B		0.5082196	
LYRM9		0.50820905	
ZNF18		0.50817865	
SMAGP		0.50815797	
HEBP2		0.5081351	
DLX1		0.50812227	
MPC1		0.50776297	
DCAF11		0.50775343	
LOC102152728		0.50773966	
ERGIC3		0.5076737	
AP1G2		0.50764555	
LOC119869999		0.50759524	
CYTB		0.5075012	
CHERP		0.50745845	
EIF3L		0.5074246	
KBTBD4		0.5072041	
MB21D2		0.5071105	
TNIP1		0.5068243	
MED4		0.5067135	
TEX30		0.5065243	
CLIP2		0.5065203	
RDH5		0.50640035	
TP53BP1		0.506286	
GPATCH1		0.5062257	
RSPH3		0.50617033	
PRKD1		0.50606513	
MSTO1		0.5057646	
C18H11orf96		0.50542843	
LOC102156257		0.50521255	
LOC100855527		0.50508535	
TRHDE		0.5050681	
LOC102153761		0.5050666	
LOC119871224		0.5046912	
LOC100688652		0.5043643	
TMEM129		0.5042685	
KLK4		0.504181	
LOC119871859		0.50417244	
DMRTA1		0.50415254	
MAZ		0.5040425	
LRRC45		0.5040123	
PSMA3		0.5039411	
CXCR2		0.5039181	
LOC102155552		0.5038711	
PDE4A		0.5037478	
LOC485449		0.50371844	
GAK		0.50338596	
RBM25		0.5033642	
CHRNA7		0.5030116	
SGTA		0.502964	
PLCXD2		0.50279725	
LOC476082		0.50265855	
TOMM40L		0.5024858	
PHLDA1		0.5024209	
P4HA2		0.50238276	
C1QTNF2		0.50232416	
SDR39U1		0.5022207	
COBL		0.5021211	
RASA1		0.5018705	
SNRPB2		0.50185096	
LOC119870309		0.5017736	
MEAF6		0.5017348	
MEX3D		0.501714	
TRPC6		0.50166184	
PLXNA1		0.5016111	
MECR		0.5014933	
SEMA3D		0.50136083	
INHA		0.50111735	
NT5M		0.50111663	
SIK1		0.5010454	
LOC100682735		0.50098526	
LOC100855584		0.5009805	
LOC119873865		0.50048804	
LSM8		0.5003683	
CCDC167		0.50027066	
RIC8A		0.5002356	
LOC111093825		0.50020576	
MYH7B		0.5000008	
EPDR1		0.49984884	
LOC111095594		0.49977863	
LOC111097709		0.49951828	
RAB18		0.49939108	
PIK3R2		0.49936756	
ANAPC5		0.49920303	
WDR91		0.49911878	
ADRA2A		0.49879012	
LOC100856004		0.4985161	
MORC1		0.49822995	
LOC119871891		0.49822026	
RAB13		0.49813896	
D2HGDH		0.49771827	
LOC611813		0.49764732	
NOC4L		0.49732476	
KTI12		0.49722552	
OSBP2		0.49712846	
LOC111095696		0.4965825	
AP2B1		0.49648827	
FAM110D		0.49641606	
CACNB2		0.49639165	
NOS2		0.49622914	
CUEDC1		0.49621034	
B9D2		0.4961829	
ARHGAP9		0.49588472	
CDK5R1		0.49572763	
ZDHHC6		0.4956859	
LLPH		0.49559593	
LOC488316		0.4954975	
SGCZ		0.4951923	
GRHL2		0.49509794	
PRRX2		0.494963	
SPEG		0.49493244	
KDM8		0.49456373	
PMPCB		0.4944843	
NDUFAF3		0.49431178	
IGFBP2		0.494259	
LOC119872525		0.493863	
LOC102154030		0.49385494	
GTPBP1		0.4938468	
LOC102151977		0.49363673	
DCAF7		0.4934693	
LOC100687806		0.49317	
C21H11orf58		0.4931484	
PDCD2L		0.4931357	
LOC119864647		0.49294242	
PEX5L		0.49291277	
LOC100685365		0.49279487	
COQ4		0.49278533	
CYP46A1		0.4927457	
MYH3		0.49258113	
LOC102152176		0.49242437	
NPAS4		0.49239817	
NUFIP1		0.49207902	
BCS1L		0.49182308	
PCDH10		0.49168804	
CASP2		0.49163184	
LOC111090482		0.49157503	
LOC106558633		0.49154982	
LOC476436		0.49151954	
LOC106558201		0.49117887	
DHRS2		0.49114695	
CACNA2D1		0.49106643	
RPA1		0.4905746	
BLOC1S6		0.49052456	
SAT2		0.49049652	
SKA1		0.49049243	
HIRIP3		0.4904206	
LOC100688756		0.49039346	
MED25		0.49023676	
NCBP2		0.49022666	
NUDT1		0.49000067	
GINS1		0.4899597	
LOC111098252		0.48992783	
ADORA2B		0.48980448	
LOC484977		0.4897682	
MEX3B		0.48975244	
SGPP2		0.489727	
SPOCK1		0.48953193	
S100A2		0.4894689	
KIRREL3		0.48937482	
PTPN14		0.48904556	
MSC		0.4888249	
LOC100687566		0.4887076	
CISD1		0.48860076	
KY		0.48858705	
ATPSCKMT		0.48850462	
LOC119866242		0.48842096	
CFAP53		0.48841184	
KIAA0513		0.48835143	
LOC102153098		0.48825383	
TSPAN14		0.4882253	
TOR1B		0.4881602	
CUL7		0.4880274	
NUDT3		0.4878361	
HSF2		0.4878173	
FZD7		0.4877238	
MAPK6		0.48758012	
FYN		0.487194	
ALDH18A1		0.4868933	
CHMP4A		0.48663563	
LOC478702		0.48658565	
OCIAD1		0.48638898	
PSTK		0.48610598	
MARVELD1		0.48587614	
TXNRD2		0.48543593	
LOC611209		0.48503238	
LOC119869537		0.48488027	
FAM171A2		0.48470274	
PGAM5		0.48455685	
PGAP2		0.48433194	
LOC111095759		0.4842988	
UOX		0.48424378	
LOC609484		0.48414993	
LOC119864346		0.48414528	
LGI3		0.48405445	
ATF6B		0.48399225	
LOC102156800		0.48388636	
ITFG1		0.48379314	
GADD45A		0.48377267	
CLTCL1		0.4835529	
CSTB		0.48354587	
LOC111097106		0.48352233	
LRRFIP2		0.48263955	
MTG2		0.48263603	
CWC25		0.48256433	
ACVR1		0.48232996	
REPS2		0.48227063	
TMEM266		0.48215276	
ACAA2		0.48202664	
LOC102153343		0.48188964	
LOC111097658		0.4816365	
EPS8L2		0.48162147	
LOC119871971		0.48148987	
RPL34		0.48148477	
TPD52L1		0.48146284	
ABHD11		0.48082912	
LOC610528		0.48044163	
SYN1		0.48042825	
ZNF384		0.48042688	
EXO1		0.48006245	
TFB1M		0.47990257	
CTXN1		0.47988194	
LOC476346		0.47980547	
RHOC		0.47974542	
USH1G		0.4795521	
BRIX1		0.479514	
LOC119870362		0.47937322	
EVI5L		0.4792384	
LOC111094900		0.47916424	
EEFSEC		0.47886142	
LOC100686117		0.47860357	
PPIE		0.47852778	
SERPINH1		0.47833407	
PRKCG		0.4782397	
AGBL4		0.4781192	
SCOC		0.47805488	
MYL5		0.47780466	
LOC102156026		0.4777953	
ZNF830		0.47777495	
ID2		0.47775978	
FAP		0.4775586	
NECAP1		0.47750255	
LOC100685666		0.47737336	
LOC100688908		0.4768466	
LOC111095879		0.4768294	
LOC100684172		0.4765748	
CD151		0.4762525	
OTUB2		0.47619933	
VIP		0.47618872	
MEAK7		0.47613055	
MRPL35		0.47611263	
LOC102156217		0.47608477	
TMEM200C		0.47602153	
ARID3B		0.47584724	
NIPAL1		0.47577214	
RPP25L		0.47571677	
RXRB		0.4756451	
PUM1		0.47559455	
NFKBIB		0.47555146	
SUSD6		0.47549888	
LOC100687619		0.4753395	
PSMC3IP		0.47523227	
PIP5K1A		0.47514486	
ACOT8		0.47507846	
MIGA2		0.47507572	
DDX56		0.47487053	
NUP50		0.47451335	
LOC111098018		0.47437707	
SLC39A3		0.4741987	
LOC102153553		0.47400427	
IL12A		0.47386804	
FBXO3		0.47386196	
NEU1		0.47369286	
TGFB1I1		0.4734881	
ZDHHC8		0.47336984	
LOC100683923		0.47310695	
DHX8		0.47307873	
EEF1D		0.47277167	
LOC111094052		0.4727125	
RTCB		0.47259653	
RELL2		0.47233555	
LIG1		0.47222802	
PSIP1		0.4721702	
TAMM41		0.4718531	
ODF2		0.47117153	
LOC119874000		0.4710203	
ITIH3		0.47089928	
PRMT7		0.46976012	
ICAM3		0.46965283	
CSMD1		0.46959344	
LOC111090458		0.4695724	
ZC3H18		0.46955606	
MYH15		0.46951586	
SPRED3		0.46945667	
SRARP		0.46924385	
MAGI3		0.46922407	
OSBPL7		0.46918404	
NDRG3		0.46916214	
SMOC1		0.46913302	
LOC611294		0.46913067	
LOC111094860		0.46911103	
NCAPD3		0.46882692	
CYB5R1		0.46882042	
H3-3A		0.4683348	
MED31		0.46816504	
GP1BB		0.46806026	
SGSH		0.46805757	
ATP6AP2		0.46777266	
LOC106559645		0.4673553	
LOC119872855		0.46694028	
XXYLT1		0.46688613	
DXO		0.46683282	
LOC106559165		0.4668313	
WDR45B		0.46678963	
SNAPIN		0.46623132	
LSM3		0.46615908	
SEC22B		0.465963	
LOC111091152		0.46593088	
LOC111097660		0.46560216	
LOC119872447		0.4654306	
TGFA		0.46542266	
LOC111096323		0.46519232	
PARVA		0.46479818	
LOC480788		0.46473503	
LOC111097724		0.46467057	
RPL22		0.4646405	
CDC42		0.46452424	
P3H4		0.4643821	
CHST15		0.46432024	
CCDC92B		0.46429792	
LOC119865148		0.46401358	
LOC100688578		0.46398357	
SERF2		0.46383572	
FOSL2		0.46354735	
LOC111095471		0.46353635	
MAPK12		0.46329287	
TMCO6		0.46318635	
ALDH1B1		0.46304044	
LOC102155674		0.4629457	
LOC102153105		0.46291605	
VEGFA		0.46275422	
LOC608824		0.462739	
LOC119879832		0.4624191	
GMPPA		0.46235922	
BET1L		0.4623063	
STOX1		0.46203905	
ZNF837		0.4620345	
OPTN		0.46190664	
LOC119869589		0.46163642	
LOC102153001		0.46154884	
SLC12A8		0.46154442	
INO80C		0.46144325	
LOC119867512		0.46143958	
DCAF15		0.46131212	
LOC119870964		0.4612494	
NDUFB1		0.4610354	
SLC25A30		0.46049008	
PFKP		0.4604825	
CLSTN2		0.46045336	
LOC111097271		0.4602908	
DNMT1		0.46020293	
RMC1		0.46018887	
RPL21		0.46017817	
RNH1		0.4597897	
FUT11		0.45964625	
SLCO2A1		0.45961758	
MRTFB		0.45959967	
TMEM134		0.45953828	
SSBP3		0.45931238	
EMX2		0.4592665	
SELE		0.45922065	
LOC102156515		0.45911247	
ATP1B1		0.45879874	
SLC27A4		0.4586464	
GPRC5C		0.45864418	
WFIKKN1		0.45839214	
LOC102151771		0.45806083	
RRS1		0.45786947	
LOC111090438		0.45785186	
LOC106558958		0.45757985	
LOC102153050		0.45753297	
HEXIM2		0.45701206	
FBLIM1		0.45699492	
ELK1		0.4568717	
PVALEF		0.45685434	
TRAPPC9		0.45664072	
WDR92		0.4564698	
FAM13C		0.456457	
PLPP3		0.45644623	
B3GNT7		0.45623568	
HPS6		0.45611808	
GPR22		0.4559809	
C18H11orf49		0.4558822	
THAP7		0.45582697	
IMPDH1		0.45568964	
VPS41		0.45564052	
EZH1		0.45554328	
AIFM2		0.45545048	
PEX2		0.45534983	
ALPL		0.4552565	
GPBP1L1		0.45506734	
GMFB		0.4549044	
C11H9orf72		0.45481986	
LOC111096252		0.45460683	
CCL27		0.4546008	
WDR7		0.4544975	
EHD3		0.45408022	
LOC111094232		0.45358923	
CSRNP3		0.45346293	
C5H16orf95		0.4532622	
CCDC117		0.45306885	
LOC106559418		0.45305508	
ZNF331		0.45301318	
LOC102155567		0.45294905	
PLEKHB2		0.4526526	
GJD3		0.45260578	
DMD		0.45260248	
LOC119865410		0.45254356	
LOC119877009		0.4524081	
SIL1		0.45229757	
ZNF784		0.45228818	
ADPRM		0.45214206	
LOC111090000		0.45211178	
TSNAX		0.45204267	
EXOSC6		0.45197085	
MYH11		0.45169646	
MRPL19		0.4516833	
YBX1		0.45149544	
INCA1		0.45135942	
ARF3		0.45066425	
RAD51AP1		0.45065552	
FAHD2A		0.45063725	
ADGRL2		0.45024836	
B3GALNT2		0.45009837	
CCL17		0.4500745	
AUP1		0.44961646	
LOC119873569		0.44954202	
DPP7		0.44936332	
MFSD2A		0.44926515	
LOC606786		0.44923085	
PPP1R17		0.44913653	
LOC609805		0.4491014	
ADRA2C		0.44904107	
LOC119870009		0.44894457	
MFSD5		0.44893876	
LOC483087		0.44881156	
CYB5R4		0.44877514	
TIGD3		0.44844076	
LOC111094257		0.448434	
TSHZ2		0.44827193	
LOC100856313		0.44817233	
CLEC14A		0.44814742	
LOC489748		0.44808325	
PTPN5		0.44801348	
OSTN		0.44782326	
SPCS3		0.44771966	
ST13		0.44760606	
LOC486104		0.44758555	
RAF1		0.4469592	
SPTBN4		0.446953	
LOC102156186		0.44685528	
EPS15L1		0.44676712	
LOC119864940		0.44666767	
DHCR24		0.44652152	
ATP23		0.44613567	
LOC102153511		0.44613382	
LOC100856552		0.44600925	
LOC100688346		0.44585538	
OSBPL2		0.445651	
LOC111093710		0.44534862	
LOC100684389		0.4453299	
LOC119873242		0.44530335	
DCK		0.44519198	
SEMA6C		0.44478726	
HTRA2		0.44469553	
RBM34		0.4446095	
SEPHS1		0.44460467	
LOC106559349		0.44459555	
ABT1		0.44439372	
PTPRE		0.443807	
LOC100685371		0.44356644	
FBXO31		0.44348413	
SRSF9		0.4433771	
LY6E		0.44331193	
PDPK1		0.44321513	
RBM23		0.44315982	
NUDT18		0.44305035	
EIF5A		0.44282568	
DNAJC30		0.4427282	
EEF1AKNMT		0.4426598	
LOC100683763		0.44260114	
LOC119868148		0.44256198	
SCO1		0.4424291	
GIPC1		0.442357	
ELP3		0.44197577	
LOC102157317		0.44196624	
SOCS7		0.44174913	
HNRNPUL1		0.44171327	
EFNB2		0.44155398	
NELFE		0.44149396	
CIAPIN1		0.44112653	
IARS1		0.4410705	
CNGA4		0.44103244	
CHPF		0.44095245	
MOGS		0.44089335	
LOC100686341		0.44077262	
LOC106559773		0.44057527	
OGFR		0.44046512	
PPP1CB		0.4403252	
KLHL9		0.44029024	
RPS6KL1		0.44009563	
NMB		0.4399472	
TCN1		0.43971226	
EGFLAM		0.43967167	
LOC475405		0.43966436	
S100A4		0.43957317	
EFNB1		0.4395514	
LOC100688277		0.43939537	
LOC100687820		0.43922216	
RABEPK		0.43916926	
SH3D21		0.43891612	
SUSD4		0.43859503	
SEC62		0.43841892	
LOC102151792		0.4384115	
LOC119876818		0.43837312	
LOC119869875		0.43827912	
HSD17B10		0.4380793	
AAMP		0.437808	
N4BP3		0.4373643	
CMC4		0.43694258	
ZDHHC14		0.43670473	
LOC102152189		0.43645266	
ARPP19		0.4364364	
PDP2		0.4360958	
PI4KA		0.43591896	
TXNRD1		0.43590966	
CD99L2		0.43590242	
TSKS		0.4351852	
LOC100686008		0.43516263	
SSTR5		0.43500242	
FAM133A		0.43477175	
LOC102156498		0.43437296	
SRP72		0.4342	
TOM1		0.43418983	
C34H3orf80		0.43413267	
INTS14		0.43409705	
DHX16		0.43384552	
RCAN2		0.43377352	
TMEM238		0.43316135	
KLHDC4		0.43313074	
LOC100686693		0.43301913	
GLI4		0.4329138	
SLC25A22		0.4327013	
ANAPC11		0.43248105	
SEC63		0.43213865	
RNASEH2A		0.43212542	
ADCYAP1		0.4317802	
SMAP2		0.43174016	
UBA2		0.43159562	
ASIC3		0.43153685	
HS6ST3		0.43151206	
LOC119867933		0.4314144	
AKAP5		0.43053684	
FNDC11		0.43047315	
LOC102151328		0.43036512	
ADAM11		0.43034625	
LOC106559496		0.43008533	
RPL23		0.42981088	
NUF2		0.42958415	
ANAPC2		0.42953867	
RGL2		0.42923158	
CARMIL3		0.4292046	
LOC102155710		0.42892972	
FARP1		0.42858496	
SLC37A4		0.4284313	
ZBED9		0.42837507	
PYCR2		0.4281373	
LOC490422		0.42810637	
LAMC2		0.42808494	
TTI2		0.42787638	
