Run	Assay Type	BioSample	Center Name	Consent	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Bytes	DATASTORE filetype	DATASTORE provider	DATASTORE region	AvgSpotLen	Bases	create_date	version	BioProject	sub_species		tissue	Library Name	source_name	BREED	sex	age	GEO_Accession (exp)	treatment	BioSampleModel	cell_type	collection_date	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	cell_line	dev_stage	disease	sample_type	Sample_name	strain	isolate	AssemblyName	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	common_name	diagnosis	INSDC_center_name	INSDC_status	Submitter_Id	Cultivar	ecotype	INSDC_last_update	BIOMATERIAL_PROVIDER	external_id	genotype	tumor_grade	INSDC_first_public	date_of_surgery	ER_Allred_score	ER_status	lymphatic_vessel_invasion	Neuter_status	Scientific_Name	disease_state	ena_first_public	ena_last_update	Sample_id	dog_id	replicate	HER2_Score(Hercep_test_Score)	survival_status(until_2018-08-01)	ENA_first_public	isolation_source	Broker_name	phenotype	health_state	time	individual	Specimen_voucher	developmental_stage	INSDC_center_alias	tumor_location	tumor_type	geographic_location_(country_and/or_sea)	organism_part	ena_last_update	histopathological_classification	patient_id	store_cond	date_of_death	disease_stage	intentional_duplicate (run)	description	death_date	dethist	goldschmidt	histology	library_prep	patient_number	repselect	rin	sequencing_run	simhist	tumor_diameter	cell_line_short_name	Survival	collected_by	tumor	birth_date	Group	prep_type	library_prep_batch	organism_common_name	infection	tissue_type	genotype/variation	id	In-house_label (run)	library_name	birth_location	gender	developmental_age	Pedigree	sex_chromosomes	estimated_age	estimated_breed	Institution	Biological_Replicate	date_of_diagnosis	sampling_site	treatment_regime	storage_conditions	cell_passage	stimulus	Experimental_Factor:_phenotype (exp)	Alternate_Taxon_ID	location_of_metastasis	breeding_method	tissue_preservation	date_of_PD	immunophenotype	nature
DRR305799	RNA-Seq	SAMD00388887	RIKEN	public	DRX295235	Illumina HiSeq 2500	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2023-12-04T00:00:00Z	SAMD00388887	DRP010831	6767579246	"run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	12606282882	2023-12-04T10:16:00Z	1	PRJDB11793	familiaris		Cerebellum			Beagle															Control for adult onset ataxia 1																																																																																									1														
SRR8997015	RNA-Seq	SAMN11526802	BROAD INSTITUTE	public	SRX5775795	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-05-01T00:00:00Z	Dozer_386519_cerebellum	SRP114662	1452500942	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	7426434858	2019-05-01T13:13:00Z	1	PRJNA396033	familiaris		Cerebellum	Dozer_386519_cerebellum		Belgian Malanois	male	3			Model organism or animal							Adult				not applicable	not applicable	AAEX03								not applicable	not applicable		"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																																																																									
SRR8997035	RNA-Seq	SAMN11526776	BROAD INSTITUTE	public	SRX5775775	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-05-01T00:00:00Z	Crak_358336_Cerebellum	SRP114662	2596661530	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	10413902546	2019-05-01T13:16:00Z	1	PRJNA396033	familiaris		Cerebellum	Crak_358336_Cerebellum		Belgian Malanois	male	2			Model organism or animal							Adult				not applicable	not applicable	AAEX03								not applicable	not applicable		"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																																																																									
SRR3727706	RNA-Seq	SAMN05300652	CNRS-UNIVERSITY RENNES1	public	SRX1884092	Illumina HiSeq 2000	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2016-09-01T00:00:00Z	CEREBELLUM_BESH	SRP077559	5451785330	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	152	8022062656	2016-06-29T09:22:00Z	1	PRJNA327075	familiaris		Cerebellum	5300652		Belgian Shepherd	missing	missing			Model organism or animal																																																																																																																	
SRR3727718	RNA-Seq	SAMN05300653	CNRS-UNIVERSITY RENNES1	public	SRX1884103	Illumina HiSeq 2000	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2016-09-01T00:00:00Z	CEREBELLUM_GSMD	SRP077559	4636525458	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	152	6825235480	2016-06-29T09:20:00Z	1	PRJNA327075	familiaris		Cerebellum	5300653		Great Swiss Mountain Dog	missing	missing			Model organism or animal																																																																																																																	
SRR5889308	RNA-Seq	SAMN07419816	BROAD INSTITUTE	public	SRX3055180	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2017-08-07T00:00:00Z	CodRou_346627_cerebellum	SRP114662	1843391099	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	8028313654	2017-08-07T15:35:00Z	1	PRJNA396033	familiaris		Cerebellum	CodRou_346627_cerebellum		Labrador	male	16			Model organism or animal							Adult						GCF_000002285.3											"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																									8/10/2016															3/9/2000																																	
SRR6662631	miRNA-Seq	SAMN08451952	EARLHAM INSTITUTE	public	SRX3639698	Illumina HiSeq 2500	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1610_LIB9466_L001	SRP131975	107195390	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	50	217110750	2018-02-01T11:53:00Z	1	PRJNA432546	familiaris		cerebellum	1610_LIB9466_L001		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
SRR6662695	miRNA-Seq	SAMN08451907	EARLHAM INSTITUTE	public	SRX3639634	Illumina HiSeq 2500	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1099_LIB9466_L001	SRP131975	149848721	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	50	215965200	2018-02-01T11:55:00Z	1	PRJNA432546	familiaris		cerebellum	1099_LIB9466_L001		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
SRR6662696	miRNA-Seq	SAMN08451908	EARLHAM INSTITUTE	public	SRX3639633	Illumina HiSeq 2500	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1099_LIB9466_L002	SRP131975	149239805	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	50	215379800	2018-02-01T11:55:00Z	1	PRJNA432546	familiaris		cerebellum	1099_LIB9466_L002		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
SRR6662669	miRNA-Seq	SAMN08451978	EARLHAM INSTITUTE	public	SRX3639660	Illumina HiSeq 2500	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1610_LIB9466_L002	SRP131975	104923453	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	50	214886800	2018-02-01T11:55:00Z	1	PRJNA432546	familiaris		cerebellum	1610_LIB9466_L002		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
SRR8996999	RNA-Seq	SAMN11526829	BROAD INSTITUTE	public	SRX5775811	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-05-01T00:00:00Z	SanMcg_349891_cerebellum	SRP114662	3080882946	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	8478989188	2019-05-01T13:08:00Z	1	PRJNA396033	familiaris		Cerebellum	SanMcg_349891_cerebellum		Newfoundland	male	11			Model organism or animal							Adult				not applicable	not applicable									not applicable	not applicable		"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																																																																									
DRR305797	RNA-Seq	SAMD00388885	RIKEN	public	DRX295233	Illumina HiSeq 2500	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2023-12-04T00:00:00Z	SAMD00388885	DRP010831	6230969512	"run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	11920021414	2023-12-04T10:16:00Z	1	PRJDB11793	familiaris		Cerebellum			Toy poodle															Dog with adult onset ataxia 1																																																																																									1														
DRR305798	RNA-Seq	SAMD00388886	RIKEN	public	DRX295234	Illumina HiSeq 2500	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2023-12-04T00:00:00Z	SAMD00388886	DRP010831	5675047313	"run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	10846307786	2023-12-04T10:14:00Z	1	PRJDB11793	familiaris		Cerebellum			Toy poodle															Dog with adult onset ataxia 2																																																																																									2														
SRR8996961	RNA-Seq	SAMN11526750	BROAD INSTITUTE	public	SRX5775849	Illumina HiSeq 2500	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2019-05-01T00:00:00Z	Ace_396226_cerebellum	SRP114662	4663211270	"bam,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	302	16997983930	2019-05-01T13:20:00Z	1	PRJNA396033	familiaris		Cerebellum	Ace_396226_cerebellum		Yorkshire Terrier	male	11			Model organism or animal							Adult				not applicable	not applicable	AAEX03								not applicable	not applicable		"Dr. Andrew M. Hoffman\, Cummings School of Veterinary Medicine\, Tufts University"																																																																																									
SRR19225586	RNA-Seq	SAMN28450504	"BIOCHEMISTRY, SEOUL NATIONAL UNIVERSITY"	public	SRX15289461	Illumina HiSeq 2500	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2023-01-30T00:00:00Z	GSM6156899	SRP375422	3850670673	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	7705516644	2022-05-16T14:49:00Z	1	PRJNA838583	familiaris		Cerebrum	GSM6156899	Cerebrum	Beagle	male																																																																																																																					
SRR19225587	RNA-Seq	SAMN28450505	"BIOCHEMISTRY, SEOUL NATIONAL UNIVERSITY"	public	SRX15289460	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2023-01-30T00:00:00Z	GSM6156898	SRP375422	2743515529	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	302	8500051532	2022-05-16T14:47:00Z	1	PRJNA838583	familiaris		Cerebrum	GSM6156898	Cerebrum	Beagle	female																																																																																																																					
DRR305796	RNA-Seq	SAMD00334530	RIKEN	public	DRX295232	Illumina HiSeq 2500	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2023-12-04T00:00:00Z	SAMD00334530	DRP010831	5777477135	"run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	11015686402	2023-12-04T10:15:00Z	1	PRJDB11793	familiaris		Cerebrum			Beagle															Control for adult onset ataxia 1																																																																																									1														
DRR305794	RNA-Seq	SAMD00334528	RIKEN	public	DRX295230	Illumina HiSeq 2500	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2023-12-04T00:00:00Z	SAMD00334528	DRP010831	6321137235	"run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	12280966730	2023-12-04T10:16:00Z	1	PRJDB11793	familiaris		Cerebrum			Toy poodle															Dog with adult onset ataxia 1																																																																																									1														
DRR305795	RNA-Seq	SAMD00334529	RIKEN	public	DRX295231	Illumina HiSeq 2500	PAIRED	Oligo-dT	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2023-12-04T00:00:00Z	SAMD00334529	DRP010831	6328669218	"run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	202	12070928140	2023-12-04T10:17:00Z	1	PRJDB11793	familiaris		Cerebrum			Toy poodle															Dog with adult onset ataxia 2																																																																																									2														
SRR12899133	RNA-Seq	SAMN16553769	GEO	public	SRX9364183	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860403	SRP288597	1055687107	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	100	3136962063	2020-10-26T12:52:00Z	1	PRJNA671877	familiaris		control		Fresh-frozen canine healthy brain tissue	Berner sennenhund			GSM4860403																																																																																																																			
SRR12899122	RNA-Seq	SAMN16553780	GEO	public	SRX9364172	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860392	SRP288597	2472631904	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	99	7137706605	2020-10-26T13:08:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	Bolonka Swetna			GSM4860392																																																																																																																			
SRR12899134	RNA-Seq	SAMN16553768	GEO	public	SRX9364184	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860404	SRP288597	2134036523	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	100	6173718015	2020-10-26T13:01:00Z	1	PRJNA671877	familiaris		control		Fresh-frozen canine healthy brain tissue	Bolonka Swetna			GSM4860404																																																																																																																			
SRR12899114	RNA-Seq	SAMN16553753	GEO	public	SRX9364164	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860384	SRP288597	1569867312	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	88	4300279878	2020-10-26T12:58:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	Boxer			GSM4860384																																																																																																																			
SRR12899118	RNA-Seq	SAMN16553749	GEO	public	SRX9364168	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860388	SRP288597	1057248557	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	93	2931652083	2020-10-26T12:49:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	Boxer			GSM4860388																																																																																																																			
SRR12899119	RNA-Seq	SAMN16553783	GEO	public	SRX9364169	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860389	SRP288597	1401705487	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	98	3989068081	2020-10-26T12:51:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	Boxer			GSM4860389																																																																																																																			
SRR12899121	RNA-Seq	SAMN16553781	GEO	public	SRX9364171	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860391	SRP288597	1245683956	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	96	3544777885	2020-10-26T12:56:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	Boxer			GSM4860391																																																																																																																			
SRR12899115	RNA-Seq	SAMN16553752	GEO	public	SRX9364165	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860385	SRP288597	1253110807	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	95	3561407483	2020-10-26T12:53:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	French Bulldog			GSM4860385																																																																																																																			
SRR12899116	RNA-Seq	SAMN16553751	GEO	public	SRX9364166	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860386	SRP288597	1615721675	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	94	4507406526	2020-10-26T12:56:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	French Bulldog			GSM4860386																																																																																																																			
SRR12899117	RNA-Seq	SAMN16553750	GEO	public	SRX9364167	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860387	SRP288597	1710018786	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	93	4719209796	2020-10-26T12:57:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	French Bulldog			GSM4860387																																																																																																																			
SRR12899120	RNA-Seq	SAMN16553782	GEO	public	SRX9364170	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860390	SRP288597	1212235479	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	99	3613389402	2020-10-26T12:54:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	French Bulldog			GSM4860390																																																																																																																			
SRR12899123	RNA-Seq	SAMN16553779	GEO	public	SRX9364173	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860393	SRP288597	901237544	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	96	2532020528	2020-10-26T12:48:00Z	1	PRJNA671877	familiaris		control		FFPE canine healthy brain tissue	French Bulldog			GSM4860393																																																																																																																			
SRR12899131	RNA-Seq	SAMN16553771	GEO	public	SRX9364181	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860401	SRP288597	1220312604	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	99	3612160297	2020-10-26T12:56:00Z	1	PRJNA671877	familiaris		control		Fresh-frozen canine healthy brain tissue	French Bulldog			GSM4860401																																																																																																																			
SRR12899135	RNA-Seq	SAMN16553767	GEO	public	SRX9364185	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860405	SRP288597	2139984026	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	100	6185434203	2020-10-26T13:05:00Z	1	PRJNA671877	familiaris		control		Fresh-frozen canine healthy brain tissue	French Bulldog			GSM4860405																																																																																																																			
SRR12899130	RNA-Seq	SAMN16553772	GEO	public	SRX9364180	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860400	SRP288597	1101440073	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	100	3292101545	2020-10-26T12:51:00Z	1	PRJNA671877	familiaris		control		Fresh-frozen canine healthy brain tissue	Hovawart			GSM4860400																																																																																																																			
SRR12899132	RNA-Seq	SAMN16553770	GEO	public	SRX9364182	Illumina NovaSeq 6000	PAIRED	cDNA	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2020-10-27T00:00:00Z	GSM4860402	SRP288597	1062939936	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	99	3157619117	2020-10-26T12:49:00Z	1	PRJNA671877	familiaris		control		Fresh-frozen canine healthy brain tissue	Mongrel			GSM4860402																																																																																																																			
SRR3727719	RNA-Seq	SAMN05300654	CNRS-UNIVERSITY RENNES1	public	SRX1884104	Illumina HiSeq 2000	PAIRED	RANDOM	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2016-09-01T00:00:00Z	CORTEX_BESH	SRP077559	4276068520	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	152	6280550776	2016-06-29T09:20:00Z	1	PRJNA327075	familiaris		Cortex	5300654		Belgian Shepherd	missing	missing			Model organism or animal																																																																																																																	
SRR6662624	miRNA-Seq	SAMN08451945	EARLHAM INSTITUTE	public	SRX3639705	Illumina HiSeq 2500	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1610_LIB8681_L001	SRP131975	97329497	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	50	200744300	2018-02-01T11:53:00Z	1	PRJNA432546	familiaris		cortex	1610_LIB8681_L001		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
SRR6662652	miRNA-Seq	SAMN08451998	EARLHAM INSTITUTE	public	SRX3639677	Illumina MiSeq	SINGLE	size fractionation	TRANSCRIPTOMIC	Canis lupus familiaris	ILLUMINA	2018-02-01T00:00:00Z	1032_LIB8680	SRP131975	492006538	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	51	916009215	2018-02-01T11:58:00Z	1	PRJNA432546	familiaris		cortex	1032_LIB8680		missing	missing	missing			Model organism or animal									small RNA library																																																																																																								
